;PC Software:StarLab Version 3.30 Build 10
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:30/03/2021 at 10:49:27
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Split
;Notes:                                                            

;Channel A:Vega Thermopile 3A (s/n:940606)  VG2.52 (s/n:946462)
;Channel B:Vega Thermopile 3A (s/n:947746)  VG2.52 (s/n:946463)

;Channel A:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel B:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(245,86,16)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel A:Statistics
;Min:658.0mW             
;Max:658.0mW             
;Average:658.0mW             
;Std.Dev.:0.000W              
;Overrange:0                   

;Channel B:Statistics
;Min:5.160mW             
;Max:8.090mW             
;Average:6.389mW             
;Std.Dev.:911.5uW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 30/03/2021 at 10:49:27.999000
  Timestamp   	  Channel A  	  Channel B  	
        14.944	  6.580e-001 	             	
        14.977	             	  7.450e-003 	
        15.009	  6.580e-001 	             	
        15.041	             	  7.460e-003 	
        15.073	  6.580e-001 	             	
        15.105	             	  7.470e-003 	
        15.137	  6.580e-001 	             	
        15.169	             	  7.480e-003 	
        15.201	  6.580e-001 	             	
        15.233	             	  7.490e-003 	
        15.264	  6.580e-001 	             	
        15.329	  6.580e-001 	  7.500e-003 	
        15.393	  6.580e-001 	  7.520e-003 	
        15.457	  6.580e-001 	  7.530e-003 	
        15.521	             	  7.540e-003 	
        15.553	  6.580e-001 	             	
        15.585	             	  7.550e-003 	
        15.616	  6.580e-001 	             	
        15.649	             	  7.560e-003 	
        15.681	  6.580e-001 	             	
        15.713	             	  7.580e-003 	
        15.745	  6.580e-001 	             	
        15.776	             	  7.590e-003 	
        15.809	  6.580e-001 	             	
        15.841	             	  7.600e-003 	
        15.873	  6.580e-001 	             	
        15.905	             	  7.610e-003 	
        15.937	  6.580e-001 	             	
        15.969	             	  7.630e-003 	
        16.001	  6.580e-001 	             	
        16.033	             	  7.640e-003 	
        16.064	  6.580e-001 	             	
        16.129	  6.580e-001 	  7.660e-003 	
        16.193	  6.580e-001 	  7.670e-003 	
        16.257	  6.580e-001 	  7.680e-003 	
        16.321	             	  7.700e-003 	
        16.353	  6.580e-001 	             	
        16.385	             	  7.710e-003 	
        16.417	  6.580e-001 	             	
        16.449	             	  7.720e-003 	
        16.481	  6.580e-001 	             	
        16.513	             	  7.740e-003 	
        16.544	  6.580e-001 	             	
        16.577	             	  7.750e-003 	
        16.609	  6.580e-001 	             	
        16.640	             	  7.760e-003 	
        16.673	  6.580e-001 	             	
        16.705	             	  7.780e-003 	
        16.737	  6.580e-001 	             	
        16.768	             	  7.790e-003 	
        16.801	  6.580e-001 	             	
        16.833	             	  7.800e-003 	
        16.865	  6.580e-001 	             	
        16.929	  6.580e-001 	  7.810e-003 	
        16.993	  6.580e-001 	  7.830e-003 	
        17.057	  6.580e-001 	  7.840e-003 	
        17.121	  6.580e-001 	  7.850e-003 	
        17.185	             	  7.870e-003 	
        17.217	  6.580e-001 	             	
        17.249	             	  7.880e-003 	
        17.280	  6.580e-001 	             	
        17.312	             	  7.890e-003 	
        17.345	  6.580e-001 	             	
        17.377	             	  7.900e-003 	
        17.409	  6.580e-001 	             	
        17.441	             	  7.910e-003 	
        17.472	  6.580e-001 	             	
        17.504	             	  7.920e-003 	
        17.537	  6.580e-001 	             	
        17.569	             	  7.930e-003 	
        17.601	  6.580e-001 	             	
        17.633	             	  7.940e-003 	
        17.665	  6.580e-001 	             	
        17.729	  6.580e-001 	  7.950e-003 	
        17.793	  6.580e-001 	  7.960e-003 	
        17.857	  6.580e-001 	  7.970e-003 	
        17.921	  6.580e-001 	  7.980e-003 	
        17.985	             	  7.990e-003 	
        18.017	  6.580e-001 	             	
        18.049	             	  8.000e-003 	
        18.081	  6.580e-001 	             	
        18.113	             	  8.010e-003 	
        18.145	  6.580e-001 	             	
        18.177	             	  8.020e-003 	
        18.209	  6.580e-001 	             	
        18.241	             	  8.020e-003 	
        18.273	  6.580e-001 	             	
        18.305	             	  8.030e-003 	
        18.337	  6.580e-001 	             	
        18.369	             	  8.040e-003 	
        18.401	  6.580e-001 	             	
        18.433	             	  8.040e-003 	
        18.465	  6.580e-001 	             	
        18.497	             	  8.050e-003 	
        18.529	  6.580e-001 	             	
        18.593	  6.580e-001 	  8.050e-003 	
        18.657	  6.580e-001 	  8.060e-003 	
        18.721	  6.580e-001 	  8.060e-003 	
        18.785	             	  8.070e-003 	
        18.817	  6.580e-001 	             	
        18.848	             	  8.070e-003 	
        18.881	  6.580e-001 	             	
        18.913	             	  8.070e-003 	
        18.945	  6.580e-001 	             	
        18.977	             	  8.080e-003 	
        19.008	  6.580e-001 	             	
        19.041	             	  8.080e-003 	
        19.072	  6.580e-001 	             	
        19.105	             	  8.080e-003 	
        19.136	  6.580e-001 	             	
        19.169	             	  8.080e-003 	
        19.201	  6.580e-001 	             	
        19.233	             	  8.090e-003 	
        19.265	  6.580e-001 	             	
        19.297	             	  8.090e-003 	
        19.328	  6.580e-001 	             	
        19.393	  6.580e-001 	  8.090e-003 	
        19.457	  6.580e-001 	  8.080e-003 	
        19.521	             	  8.080e-003 	
        19.553	  6.580e-001 	             	
        19.585	             	  8.080e-003 	
        19.617	  6.580e-001 	             	
        19.649	             	  8.070e-003 	
        19.681	  6.580e-001 	             	
        19.713	             	  8.070e-003 	
        19.745	  6.580e-001 	             	
        19.777	             	  8.060e-003 	
        19.809	  6.580e-001 	             	
        19.841	             	  8.050e-003 	
        19.873	  6.580e-001 	             	
        19.905	             	  8.040e-003 	
        19.937	  6.580e-001 	             	
        19.969	             	  8.030e-003 	
        20.001	  6.580e-001 	             	
        20.033	             	  8.030e-003 	
        20.065	  6.580e-001 	             	
        20.097	             	  8.020e-003 	
        20.128	  6.580e-001 	             	
        20.192	  6.580e-001 	  8.000e-003 	
        20.257	  6.580e-001 	  7.990e-003 	
        20.321	  6.580e-001 	  7.980e-003 	
        20.385	             	  7.970e-003 	
        20.417	  6.580e-001 	             	
        20.449	             	  7.950e-003 	
        20.481	  6.580e-001 	             	
        20.513	             	  7.940e-003 	
        20.545	  6.580e-001 	             	
        20.577	             	  7.920e-003 	
        20.608	  6.580e-001 	             	
        20.641	             	  7.900e-003 	
        20.673	  6.580e-001 	             	
        20.705	             	  7.890e-003 	
        20.737	  6.580e-001 	             	
        20.769	             	  7.870e-003 	
        20.801	  6.580e-001 	             	
        20.833	             	  7.850e-003 	
        20.864	  6.580e-001 	             	
        20.896	             	  7.830e-003 	
        20.929	  6.580e-001 	             	
        20.992	  6.580e-001 	  7.800e-003 	
        21.057	  6.580e-001 	  7.780e-003 	
        21.121	  6.580e-001 	  7.750e-003 	
        21.185	             	  7.730e-003 	
        21.217	  6.580e-001 	             	
        21.248	             	  7.700e-003 	
        21.281	  6.580e-001 	             	
        21.313	             	  7.670e-003 	
        21.345	  6.580e-001 	             	
        21.376	             	  7.630e-003 	
        21.408	  6.580e-001 	             	
        21.441	             	  7.600e-003 	
        21.472	  6.580e-001 	             	
        21.505	             	  7.570e-003 	
        21.537	  6.580e-001 	             	
        21.569	             	  7.530e-003 	
        21.601	  6.580e-001 	             	
        21.633	             	  7.500e-003 	
        21.665	  6.580e-001 	             	
        21.696	             	  7.460e-003 	
        21.728	  6.580e-001 	             	
        21.793	  6.580e-001 	  7.420e-003 	
        21.857	  6.580e-001 	  7.380e-003 	
        21.921	  6.580e-001 	  7.330e-003 	
        21.984	             	  7.290e-003 	
        22.017	  6.580e-001 	             	
        22.049	             	  7.240e-003 	
        22.081	  6.580e-001 	             	
        22.113	             	  7.190e-003 	
        22.145	  6.580e-001 	             	
        22.177	             	  7.150e-003 	
        22.209	  6.580e-001 	             	
        22.241	             	  7.090e-003 	
        22.273	  6.580e-001 	             	
        22.305	             	  7.040e-003 	
        22.336	  6.580e-001 	             	
        22.369	             	  6.990e-003 	
        22.401	  6.580e-001 	             	
        22.433	             	  6.930e-003 	
        22.465	  6.580e-001 	             	
        22.497	             	  6.870e-003 	
        22.529	  6.580e-001 	             	
        22.593	  6.580e-001 	  6.810e-003 	
        22.656	  6.580e-001 	             	
        22.657	             	  6.750e-003 	
        22.721	  6.580e-001 	  6.690e-003 	
        22.785	             	  6.630e-003 	
        22.817	  6.580e-001 	             	
        22.848	             	  6.560e-003 	
        22.881	  6.580e-001 	             	
        22.913	             	  6.500e-003 	
        22.945	  6.580e-001 	             	
        22.977	             	  6.440e-003 	
        23.009	  6.580e-001 	             	
        23.040	             	  6.380e-003 	
        23.073	  6.580e-001 	             	
        23.105	             	  6.310e-003 	
        23.137	  6.580e-001 	             	
        23.169	             	  6.250e-003 	
        23.201	  6.580e-001 	             	
        23.232	             	  6.190e-003 	
        23.265	  6.580e-001 	             	
        23.297	             	  6.130e-003 	
        23.329	  6.580e-001 	             	
        23.393	  6.580e-001 	  6.080e-003 	
        23.456	  6.580e-001 	  6.020e-003 	
        23.521	  6.580e-001 	  5.970e-003 	
        23.585	             	  5.920e-003 	
        23.617	  6.580e-001 	             	
        23.649	             	  5.870e-003 	
        23.681	  6.580e-001 	             	
        23.713	             	  5.820e-003 	
        23.744	  6.580e-001 	             	
        23.777	             	  5.770e-003 	
        23.808	  6.580e-001 	             	
        23.841	             	  5.730e-003 	
        23.872	  6.580e-001 	             	
        23.905	             	  5.690e-003 	
        23.937	  6.580e-001 	             	
        23.969	             	  5.650e-003 	
        24.000	  6.580e-001 	             	
        24.033	             	  5.610e-003 	
        24.065	  6.580e-001 	             	
        24.097	             	  5.570e-003 	
        24.128	  6.580e-001 	             	
        24.193	  6.580e-001 	  5.540e-003 	
        24.257	  6.580e-001 	  5.500e-003 	
        24.321	  6.580e-001 	  5.470e-003 	
        24.384	             	  5.440e-003 	
        24.416	  6.580e-001 	             	
        24.448	             	  5.420e-003 	
