;PC Software:StarLab Version 3.30 Build 10
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:19/03/2021 at 15:01:08
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Split
;Notes:                                                            

;Channel A:Vega Thermopile 3A (s/n:940606)  VG2.52 (s/n:946462)
;Channel B:Vega Thermopile 3A (s/n:947746)  VG2.52 (s/n:946463)

;Channel A:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel B:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(245,86,16)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel A:Statistics
;Min:76.70mW             
;Max:77.10mW             
;Average:76.92mW             
;Std.Dev.:73.90uW             
;Overrange:0                   

;Channel B:Statistics
;Min:9.770mW             
;Max:10.00mW             
;Average:9.940mW             
;Std.Dev.:55.98uW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 19/03/2021 at 15:01:08.869000
  Timestamp   	  Channel A  	  Channel B  	
        22.592	  7.690e-002 	  9.850e-003 	
        22.656	  7.690e-002 	  9.840e-003 	
        22.720	  7.680e-002 	  9.830e-003 	
        22.785	  7.680e-002 	  9.830e-003 	
        22.848	  7.680e-002 	  9.820e-003 	
        22.912	  7.680e-002 	  9.810e-003 	
        22.976	             	  9.810e-003 	
        23.008	  7.680e-002 	             	
        23.072	  7.680e-002 	  9.800e-003 	
        23.136	  7.680e-002 	  9.800e-003 	
        23.200	  7.680e-002 	  9.800e-003 	
        23.264	  7.680e-002 	  9.790e-003 	
        23.329	  7.680e-002 	  9.790e-003 	
        23.392	  7.680e-002 	  9.790e-003 	
        23.456	  7.680e-002 	  9.790e-003 	
        23.520	  7.680e-002 	  9.790e-003 	
        23.584	  7.680e-002 	  9.790e-003 	
        23.648	  7.680e-002 	  9.790e-003 	
        23.713	  7.690e-002 	  9.790e-003 	
        23.776	             	  9.790e-003 	
        23.808	  7.690e-002 	             	
        23.872	  7.690e-002 	  9.800e-003 	
        23.936	  7.690e-002 	  9.800e-003 	
        24.001	  7.690e-002 	  9.800e-003 	
        24.064	  7.690e-002 	  9.800e-003 	
        24.128	  7.690e-002 	  9.800e-003 	
        24.192	  7.690e-002 	  9.800e-003 	
        24.256	  7.680e-002 	  9.800e-003 	
        24.321	  7.680e-002 	  9.800e-003 	
        24.384	  7.680e-002 	  9.800e-003 	
        24.448	  7.680e-002 	  9.800e-003 	
        24.512	  7.680e-002 	  9.790e-003 	
        24.576	             	  9.790e-003 	
        24.608	  7.680e-002 	             	
        24.672	  7.680e-002 	  9.780e-003 	
        24.737	  7.680e-002 	  9.780e-003 	
        24.800	  7.680e-002 	  9.780e-003 	
        24.864	  7.680e-002 	  9.770e-003 	
        24.928	  7.690e-002 	  9.770e-003 	
        24.992	  7.690e-002 	  9.770e-003 	
        25.057	  7.690e-002 	  9.770e-003 	
        25.119	  7.690e-002 	             	
        25.120	             	  9.770e-003 	
        25.184	  7.690e-002 	  9.770e-003 	
        25.248	  7.690e-002 	  9.770e-003 	
        25.313	  7.690e-002 	  9.770e-003 	
        25.377	             	  9.780e-003 	
        25.408	  7.690e-002 	             	
        25.473	  7.690e-002 	  9.780e-003 	
        25.536	  7.700e-002 	  9.780e-003 	
        25.601	  7.700e-002 	  9.790e-003 	
        25.664	  7.700e-002 	  9.790e-003 	
        25.728	  7.700e-002 	  9.800e-003 	
        25.792	  7.700e-002 	  9.800e-003 	
        25.857	  7.700e-002 	  9.800e-003 	
        25.920	  7.700e-002 	  9.810e-003 	
        25.984	  7.700e-002 	  9.810e-003 	
        26.048	  7.700e-002 	  9.810e-003 	
        26.112	  7.690e-002 	  9.810e-003 	
        26.176	             	  9.820e-003 	
        26.208	  7.690e-002 	             	
