;PC Software:StarLab Version 3.30 Build 10
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:19/03/2021 at 16:15:59
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Split
;Notes:                                                            

;Channel A:Vega Thermopile 3A (s/n:940606)  VG2.52 (s/n:946462)
;Channel B:Vega Thermopile 3A (s/n:947746)  VG2.52 (s/n:946463)

;Channel A:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel B:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(245,86,16)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel A:Statistics
;Min:81.50mW             
;Max:81.80mW             
;Average:81.64mW             
;Std.Dev.:75.17uW             
;Overrange:0                   

;Channel B:Statistics
;Min:5.760mW             
;Max:6.050mW             
;Average:6.000mW             
;Std.Dev.:57.02uW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 19/03/2021 at 16:16:00.134000
  Timestamp   	  Channel A  	  Channel B  	
        21.664	  8.160e-002 	  5.900e-003 	
        21.728	  8.160e-002 	             	
        21.760	             	  5.890e-003 	
        21.792	  8.160e-002 	             	
        21.824	             	  5.890e-003 	
        21.856	  8.170e-002 	             	
        21.888	             	  5.880e-003 	
        21.920	  8.170e-002 	             	
        21.951	             	  5.880e-003 	
        21.984	  8.170e-002 	             	
        22.016	             	  5.870e-003 	
        22.079	  8.170e-002 	  5.870e-003 	
        22.144	  8.170e-002 	  5.860e-003 	
        22.207	  8.170e-002 	  5.860e-003 	
        22.272	  8.170e-002 	  5.850e-003 	
        22.336	  8.160e-002 	  5.840e-003 	
        22.400	  8.160e-002 	  5.840e-003 	
        22.464	  8.160e-002 	  5.830e-003 	
        22.528	  8.160e-002 	             	
        22.560	             	  5.820e-003 	
        22.592	  8.160e-002 	             	
        22.624	             	  5.820e-003 	
        22.656	  8.160e-002 	             	
        22.687	             	  5.810e-003 	
        22.720	  8.160e-002 	             	
        22.752	             	  5.800e-003 	
        22.784	  8.160e-002 	             	
        22.816	             	  5.800e-003 	
        22.880	  8.150e-002 	  5.790e-003 	
        22.943	  8.150e-002 	  5.790e-003 	
        23.008	  8.150e-002 	  5.780e-003 	
        23.071	  8.150e-002 	  5.770e-003 	
        23.136	  8.150e-002 	  5.770e-003 	
        23.200	  8.150e-002 	  5.770e-003 	
        23.264	  8.150e-002 	  5.760e-003 	
        23.328	  8.150e-002 	  5.760e-003 	
        23.392	  8.150e-002 	             	
        23.423	             	  5.760e-003 	
        23.456	  8.150e-002 	             	
        23.487	             	  5.760e-003 	
        23.519	  8.150e-002 	             	
        23.552	             	  5.770e-003 	
        23.584	  8.150e-002 	             	
        23.616	             	  5.770e-003 	
        23.679	  8.150e-002 	  5.780e-003 	
        23.744	  8.150e-002 	  5.780e-003 	
        23.807	  8.150e-002 	  5.790e-003 	
        23.872	  8.150e-002 	  5.790e-003 	
        23.936	  8.150e-002 	  5.800e-003 	
        23.999	  8.150e-002 	  5.810e-003 	
        24.064	  8.150e-002 	  5.820e-003 	
        24.127	  8.150e-002 	  5.820e-003 	
        24.192	  8.150e-002 	             	
        24.224	             	  5.830e-003 	
        24.256	  8.150e-002 	             	
        24.288	             	  5.840e-003 	
        24.320	  8.150e-002 	             	
        24.351	             	  5.850e-003 	
        24.383	  8.150e-002 	             	
        24.416	             	  5.850e-003 	
        24.480	  8.150e-002 	  5.860e-003 	
        24.544	  8.150e-002 	  5.870e-003 	
        24.607	  8.150e-002 	  5.870e-003 	
        24.672	  8.150e-002 	  5.880e-003 	
        24.735	  8.150e-002 	  5.880e-003 	
        24.799	  8.150e-002 	  5.890e-003 	
        24.863	  8.150e-002 	  5.900e-003 	
        24.928	  8.150e-002 	  5.900e-003 	
        24.992	  8.150e-002 	             	
        25.024	             	  5.910e-003 	
        25.055	  8.150e-002 	             	
        25.088	             	  5.910e-003 	
        25.120	  8.150e-002 	             	
        25.151	             	  5.920e-003 	
        25.183	  8.160e-002 	             	
        25.216	             	  5.920e-003 	
        25.279	  8.160e-002 	             	
        25.280	             	  5.930e-003 	
        25.343	  8.160e-002 	  5.930e-003 	
        25.408	  8.160e-002 	  5.940e-003 	
        25.472	  8.160e-002 	  5.940e-003 	
        25.536	  8.160e-002 	  5.950e-003 	
        25.600	  8.160e-002 	  5.950e-003 	
        25.664	  8.160e-002 	  5.950e-003 	
        25.728	  8.160e-002 	  5.950e-003 	
        25.791	  8.160e-002 	             	
        25.823	             	  5.960e-003 	
        25.856	  8.160e-002 	             	
        25.888	             	  5.960e-003 	
        25.920	  8.160e-002 	             	
        25.952	             	  5.960e-003 	
        25.984	  8.160e-002 	             	
        26.015	             	  5.960e-003 	
        26.080	  8.160e-002 	  5.970e-003 	
        26.143	  8.160e-002 	  5.970e-003 	
        26.208	  8.160e-002 	  5.970e-003 	
        26.272	  8.160e-002 	  5.970e-003 	
