;PC Software:StarLab Version 3.30 Build 10
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:17/03/2021 at 16:43:23
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Thermopile 3A (s/n:940606)  VG2.52 (s/n:946462)
;Channel B:Vega Photodiode PD300-3W-v1 (s/n:939852)  VG2.52 (s/n:946463)

;Channel A:Details
;Name:3A
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel B:Details
;Name:PD300-3W-v1
;Graph Color:RGB(245,86,16)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO
;Settings:Filter:IN

;Channel A:Statistics
;Min:649.0mW             
;Max:650.0mW             
;Average:650.0mW             
;Std.Dev.:126.4uW             
;Overrange:0                   

;Channel B:Statistics
;Min:5.360mW             
;Max:19.46mW             
;Average:12.49mW             
;Std.Dev.:4.300mW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 17/03/2021 at 16:43:24.147000
  Timestamp   	  Channel A  	  Channel B  	
        20.161	  6.500e-001 	             	
        20.192	             	  1.877e-002 	
        20.224	  6.500e-001 	             	
        20.256	             	  1.879e-002 	
        20.289	  6.500e-001 	             	
        20.352	  6.500e-001 	  1.881e-002 	
        20.416	  6.500e-001 	  1.886e-002 	
        20.480	  6.500e-001 	  1.891e-002 	
        20.544	  6.500e-001 	  1.892e-002 	
        20.608	  6.500e-001 	  1.893e-002 	
        20.672	             	  1.889e-002 	
        20.704	  6.500e-001 	             	
        20.736	             	  1.885e-002 	
        20.768	  6.500e-001 	             	
        20.800	             	  1.890e-002 	
        20.832	  6.500e-001 	             	
        20.865	             	  1.905e-002 	
        20.895	  6.500e-001 	             	
        20.928	             	  1.910e-002 	
        20.961	  6.500e-001 	             	
        20.992	             	  1.909e-002 	
        21.025	  6.500e-001 	             	
        21.057	             	  1.915e-002 	
        21.088	  6.500e-001 	             	
        21.152	  6.500e-001 	  1.918e-002 	
        21.216	  6.500e-001 	  1.921e-002 	
        21.280	  6.500e-001 	  1.919e-002 	
        21.344	  6.500e-001 	  1.915e-002 	
        21.408	  6.500e-001 	  1.922e-002 	
        21.472	             	  1.921e-002 	
        21.504	  6.500e-001 	             	
        21.536	             	  1.919e-002 	
        21.568	  6.500e-001 	             	
        21.600	             	  1.929e-002 	
        21.632	  6.500e-001 	             	
        21.663	             	  1.930e-002 	
        21.696	  6.500e-001 	             	
        21.729	             	  1.940e-002 	
        21.760	  6.500e-001 	             	
        21.793	             	  1.946e-002 	
        21.824	  6.500e-001 	             	
        21.856	             	  1.943e-002 	
        21.888	  6.500e-001 	             	
        21.952	  6.500e-001 	  1.942e-002 	
        22.016	  6.500e-001 	  1.936e-002 	
        22.080	  6.500e-001 	  1.933e-002 	
        22.145	  6.500e-001 	  1.931e-002 	
        22.208	  6.500e-001 	  1.931e-002 	
        22.272	             	  1.932e-002 	
        22.304	  6.500e-001 	             	
        22.336	             	  1.930e-002 	
        22.368	  6.500e-001 	             	
        22.400	             	  1.921e-002 	
        22.433	  6.500e-001 	             	
        22.464	             	  1.908e-002 	
        22.496	  6.500e-001 	             	
        22.528	             	  1.913e-002 	
        22.560	  6.500e-001 	             	
        22.592	             	  1.914e-002 	
        22.624	  6.500e-001 	             	
        22.657	             	  1.914e-002 	
        22.689	  6.500e-001 	             	
        22.752	  6.500e-001 	  1.928e-002 	
        22.817	  6.500e-001 	  1.924e-002 	
        22.880	  6.500e-001 	  1.913e-002 	
        22.944	  6.500e-001 	  1.906e-002 	
        23.009	  6.500e-001 	  1.895e-002 	
        23.072	             	  1.886e-002 	
        23.104	  6.500e-001 	             	
        23.137	             	  1.879e-002 	
        23.168	  6.500e-001 	             	
        23.200	             	  1.882e-002 	
        23.232	  6.500e-001 	             	
        23.264	             	  1.877e-002 	
        23.296	  6.500e-001 	             	
        23.328	             	  1.868e-002 	
        23.360	  6.500e-001 	             	
        23.392	             	  1.875e-002 	
        23.424	  6.500e-001 	             	
        23.456	             	  1.876e-002 	
        23.488	  6.500e-001 	             	
        23.520	             	  1.864e-002 	
        23.552	  6.500e-001 	             	
        23.616	  6.500e-001 	  1.865e-002 	
        23.681	  6.500e-001 	  1.856e-002 	
        23.744	  6.500e-001 	  1.845e-002 	
        23.808	  6.490e-001 	  1.836e-002 	
        23.873	             	  1.820e-002 	
        23.904	  6.490e-001 	             	
        23.936	             	  1.805e-002 	
