;PC Software:StarLab Version 3.30 Build 10
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:23/03/2021 at 11:22:39
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Split
;Notes:                                                            

;Channel A:Vega Thermopile 3A (s/n:940606)  VG2.52 (s/n:946462)
;Channel B:Vega Thermopile 3A (s/n:947746)  VG2.52 (s/n:946463)

;Channel A:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel B:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(245,86,16)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel A:Statistics
;Min:86.60mW             
;Max:87.00mW             
;Average:86.77mW             
;Std.Dev.:76.03uW             
;Overrange:0                   

;Channel B:Statistics
;Min:31.70uW             
;Max:57.00uW             
;Average:53.18uW             
;Std.Dev.:4.039uW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 23/03/2021 at 11:22:39.281000
  Timestamp   	  Channel A  	  Channel B  	
        15.616	  8.680e-002 	             	
        15.648	             	  5.390e-005 	
        15.680	  8.680e-002 	             	
        15.712	             	  5.400e-005 	
        15.744	  8.680e-002 	             	
        15.776	             	  5.400e-005 	
        15.808	  8.680e-002 	             	
        15.840	             	  5.400e-005 	
        15.872	  8.680e-002 	             	
        15.904	             	  5.400e-005 	
        15.937	  8.680e-002 	             	
        15.969	             	  5.400e-005 	
        16.000	  8.680e-002 	             	
        16.032	             	  5.400e-005 	
        16.064	  8.680e-002 	             	
        16.128	  8.680e-002 	  5.400e-005 	
        16.192	  8.680e-002 	  5.390e-005 	
        16.256	             	  5.390e-005 	
        16.288	  8.690e-002 	             	
        16.320	             	  5.390e-005 	
        16.353	  8.690e-002 	             	
        16.384	             	  5.380e-005 	
        16.416	  8.690e-002 	             	
        16.448	             	  5.380e-005 	
        16.480	  8.690e-002 	             	
        16.512	             	  5.380e-005 	
        16.544	  8.690e-002 	             	
        16.576	             	  5.370e-005 	
        16.608	  8.690e-002 	             	
        16.641	             	  5.370e-005 	
        16.672	  8.690e-002 	             	
        16.704	             	  5.370e-005 	
        16.736	  8.690e-002 	             	
        16.768	             	  5.370e-005 	
        16.800	  8.690e-002 	             	
